"","aab4-Primary solid Tumor","aab9-Primary solid Tumor","aabf-Primary solid Tumor","aabk-Primary solid Tumor","aabo-Primary solid Tumor","aabp-Primary solid Tumor","aabr-Primary solid Tumor","aabt-Primary solid Tumor","aabv-Primary solid Tumor","aaqi-Primary solid Tumor","aaqm-Primary solid Tumor","a9i5-Primary solid Tumor","a9i7-Primary solid Tumor","a9i9-Primary solid Tumor","a9ij-Primary solid Tumor","a9il-Primary solid Tumor","a9in-Primary solid Tumor","a9io-Primary solid Tumor","a9ir-Primary solid Tumor","a9is-Primary solid Tumor","a9iv-Primary solid Tumor","a9ix-Primary solid Tumor","aaay-Primary solid Tumor","6880-Primary solid Tumor","7273-Primary solid Tumor","7276-Primary solid Tumor","a44h-Primary solid Tumor","a7tx-Primary solid Tumor","a4p5-Primary solid Tumor","a4p6-Primary solid Tumor","a7dr-Primary solid Tumor","aaps-Primary solid Tumor","aapy-Primary solid Tumor","aapz-Primary solid Tumor","8124-Solid Tissue Normal","a45n-Solid Tissue Normal","a45n-Primary solid Tumor","a5a3-Solid Tissue Normal","a5a5-Primary solid Tumor","aa8v-Primary solid Tumor","7918-Primary solid Tumor","7919-Primary solid Tumor","7920-Primary solid Tumor","7922-Primary solid Tumor","7923-Primary solid Tumor","7924-Primary solid Tumor","7926-Primary solid Tumor","8001-Primary solid Tumor","8002-Primary solid Tumor","8003-Primary solid Tumor","8315-Primary solid Tumor","8317-Primary solid Tumor","8519-Primary solid Tumor","8636-Primary solid Tumor","8637-Primary solid Tumor","a49g-Primary solid Tumor","a49h-Primary solid Tumor","a4bh-Primary solid Tumor","a4bk-Primary solid Tumor","a77p-Primary solid Tumor","a77q-Primary solid Tumor","7645-Primary solid Tumor","7647-Primary solid Tumor","7649-Primary solid Tumor","7651-Primary solid Tumor","7652-Primary solid Tumor","7654-Primary solid Tumor","7888-Primary solid Tumor","7889-Primary solid Tumor","7890-Primary solid Tumor","7891-Primary solid Tumor","7897-Primary solid Tumor","8126-Primary solid Tumor","a5so-Primary solid Tumor","a5sq-Primary solid Tumor","a5st-Primary solid Tumor","a6ug-Primary solid Tumor","aaum-Primary solid Tumor","aaup-Primary solid Tumor","aauq-Primary solid Tumor","aaur-Primary solid Tumor","aaus-Primary solid Tumor","aaut-Primary solid Tumor","aauv-Primary solid Tumor","aauw-Primary solid Tumor","a9q5-Primary solid Tumor","a5qy-Primary solid Tumor","aa9m-Primary solid Tumor","aaas-Primary solid Tumor","a8rp-Primary solid Tumor","a774-Primary solid Tumor","a77j-Primary solid Tumor","aaug-Primary solid Tumor","aauh-Primary solid Tumor","aaui-Primary solid Tumor","a8t3-Primary solid Tumor","a8t5-Primary solid Tumor","a89d-Solid Tissue Normal","a89d-Primary solid Tumor","aapl-Primary solid Tumor"
"type1ifn",0.690222125281194,-0.511553952274362,0.726155250213232,0.264815354710841,0.117683051193138,0.248808828018618,0.278128572879239,-0.523669937464504,-0.222773433993886,0.416369065722761,-0.539670586702776,-0.437996083739982,0.389039834566462,-0.295987987533279,-0.521764581431488,-0.634903368021289,-0.623017112484064,-0.72190303317788,-0.633597470961447,-0.667210551363217,-0.672978384416195,-0.505764464924923,0.73341949594574,-0.71032377829279,0.271678102455544,-0.434559070949965,-0.477326721092867,0.693052587747924,0.697122863638129,0.380356889788172,0.674779496460133,0.556029836301371,0.662197891622283,-0.433486873767138,0.189634474910226,0.574174071114203,0.161737711605135,0.327254090675601,0.620175478470243,0.320396681797926,0.321190576328684,0.520626695232271,-0.555467665579516,-0.274941275963953,-0.314235504195887,-0.586709233108499,-0.336773598622189,0.325507352474343,-0.4995390863504,0.410151165708604,0.513988496391669,-0.558638353493716,-0.600042301010717,-0.505353252239306,0.600993349022833,0.537637655538205,0.300533279003263,0.753745456829166,0.633328454750487,-0.480333896071641,0.709296793680256,-0.265319341225683,0.193011081650669,0.419324769284575,0.667772481854594,-0.261904942426816,0.340785860559453,-0.201257478931481,-0.253208902233169,-0.585720748542726,0.55055906202601,-0.145697307127719,-0.232646678904063,0.697106461637589,-0.472689592128716,0.370185156469504,-0.465790694868218,-0.741884893781143,0.210279420762808,0.730810857628675,-0.31565229353342,0.72459495795762,0.320701968782836,-0.553416934126675,0.274047362425086,-0.201978387199537,0.322056381525236,-0.670295346845773,0.324859693275882,-0.315114147942401,0.576094668063508,-0.37340055242276,-0.625755889497368,-0.719392219468869,-0.514535546180573,-0.252494378784786,-0.152498149795263,0.317846188462566,0.472184421259374,0.607445148572517
